Round 1
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
9,Tempe Boozehounds,Robert Woods WR | PIT ,,23 sec,90.2,17.2
10,Iowa Ice,Mike Gesicki TE | CIN ,,11 sec,90.7,0.6
11,Northern Virginia Vandals,Kenneth Walker III RB | KC ,,12 sec,202.8,115.0
12,Las Vegas Lechers,Broncos DST | DEN ,,9 sec,76.0,51.0
Round 10
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Las Vegas Lechers,Noah Fant TE | NO,,32 sec,99.2,19.9
2,Northern Virginia Vandals,DeAndre Hopkins WR | BAL,,59 sec,120.7,87.2
3,Iowa Ice,49ers DST | SF ,,2 min 14 sec,142.0,62.0
4,Tempe Boozehounds,James Cook RB | BUF ,,18 sec,107.4,0.0
5,Westside Shadows,Rams DST | LAR ,,24 sec,76.0,17.0
6,Dr Evil,Pat Freiermuth TE | PIT ,,7 sec,116.7,116.7
7,Baltimore Ragin' Asians,Justin Tucker K | BAL,,30 sec,147.0,132.0
8,Oakland Blue Meanies,Evan McPherson K | CIN,,30 sec,133.0,56.0
9,Roswell Aliens,Derek Carr QB | NO ,,36 sec,254.0,98.9
10,Springfield Psycho Chickens,Buccaneers DST | TB ,,13 sec,86.0,60.0
11,Espanola Hornets,Rodrigo Blankenship K | ,,12 sec,16.0,8.0
12,Tulsa Trailer Trash,Skyy Moore WR | GB,,7 sec,46.3,0.0
Round 11
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Tulsa Trailer Trash,Daniel Carlson K | LV,,8 sec,137.0,130.0
2,Espanola Hornets,Chris Olave WR | NO ,,26 sec,164.2,130.1
3,Springfield Psycho Chickens,Chase Claypool WR |  ,,28 sec,83.0,9.3
4,Roswell Aliens,Steelers DST | PIT ,,35 sec,81.0,23.0
5,Oakland Blue Meanies,Saints DST | NO ,,25 sec,92.0,2.0
6,Baltimore Ragin' Asians,Kenneth Gainwell RB | TB ,,27 sec,109.7,0.0
7,Dr Evil,Dawson Knox TE | BUF,,26 sec,130.2,7.7
8,Westside Shadows,Trey Lance QB | LAC ,,22 sec,14.4,0.0
9,Tempe Boozehounds,Rondale Moore WR | ,,1 min 7 sec,69.1,0.0
10,Iowa Ice,Alexander Mattison RB | MIA,,16 sec,81.7,0.0
11,Northern Virginia Vandals,Treylon Burks WR | WAS,,7 sec,77.6,0.0
12,Las Vegas Lechers,DeVante Parker WR | ,,22 sec,87.4,0.0
Round 12
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Las Vegas Lechers,Tyler Allgeier RB | ARI ,,7 sec,153.4,0.0
2,Northern Virginia Vandals,Tyler Bass K | BUF ,,13 sec,143.0,124.0
3,Iowa Ice,Harrison Butker K | KC,,32 sec,120.0,69.0
4,Tempe Boozehounds,Dolphins DST | MIA ,,37 sec,100.0,19.0
5,Westside Shadows,Nyheim Miller-Hines RB | NO,,23 sec,69.6,0.0
6,Dr Evil,Packers DST | GB ,,11 sec,89.0,36.0
7,Baltimore Ragin' Asians,Tyler Lockett WR | LV,,34 sec,204.2,113.8
8,Oakland Blue Meanies,Tyler Higbee TE | LAR,,50 sec,116.0,2.6
9,Roswell Aliens,Matt Gay K | LV ,,7 sec,115.0,38.0
10,Springfield Psycho Chickens,Ryan Succop K | ,,25 sec,117.0,79.0
11,Espanola Hornets,Mark Ingram RB | ,,1 min 5 sec,44.1,13.6
12,Tulsa Trailer Trash,Julio Jones WR | ,,5 sec,75.3,0.0
Round 13
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Tulsa Trailer Trash,Jameis Winston QB | NYG,,3 sec (5 min 59 sec),52.4,0.0
2,Espanola Hornets,"Taysom Hill QB,TE | NO",,44 sec (9 min 14 sec),143.5,77.5
3,Springfield Psycho Chickens,Kirk Cousins QB | LV ,,16 sec (4 min 30 sec),368.5,123.2
4,Roswell Aliens,Marquez Valdes-Scantling WR | DAL ,,17 sec (7 min 0 sec),129.4,4.8
5,Oakland Blue Meanies,David Njoku TE | LAC ,,16 sec (6 min 14 sec),114.8,20.6
6,Baltimore Ragin' Asians,Ravens DST | BAL ,,49 sec (8 min 13 sec),105.0,5.0
7,Dr Evil,Chris Boswell K | PIT,,5 sec (5 min 54 sec),78.0,33.0
8,Westside Shadows,Jake Elliott K | PHI,,8 sec (5 min 51 sec),135.0,25.0
9,Tempe Boozehounds,Jason Sanders K | NYJ,,2 min 25 sec (12 min 11 sec),130.0,52.0
10,Iowa Ice,Baker Mayfield QB | TB ,,3 sec (6 min 20 sec),144.8,0.0
11,Northern Virginia Vandals,Patriots DST | NE ,,31 sec (5 min 45 sec),156.0,5.0
12,Las Vegas Lechers,Younghoe Koo K | NYJ,,4 sec (4 min 37 sec),129.0,96.0
