Round 1
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Roswell Aliens,Cooper Kupp WR | SEA,,51 sec,140.4,97.9
2,Tulsa Trailer Trash,Terry McLaurin WR | WAS ,,41 sec,169.7,154.6
3,Las Vegas Lechers,Dallas Goedert TE | PHI ,,10 sec,116.9,84.2
4,Springfield Psycho Chickens,George Pickens WR | DAL,,42 sec,185.5,177.2
5,Westside Shadows,Kyle Pitts TE | ATL ,,1 min 3 sec,111.2,17.6
6,Oakland Blue Meanies,Chris Godwin WR | TB ,,55 sec,186.2,22.9
7,Tempe Boozehounds,Khalil Herbert RB | SF ,,32 sec,103.5,9.9
8,Espanola Hornets,Jerry Jeudy WR | CLE,,25 sec,114.8,67.2
9,Iowa Ice,Mike Williams WR | LAC ,,6 sec,40.7,34.2
10,Dr Evil,Diontae Johnson WR | CLE,,15 sec,140.0,13.5
11,Baltimore Ragin' Asians,Breece Hall RB | NYJ ,,8 sec,252.5,196.8
12,Northern Virginia Vandals,Cam Akers RB | SEA,,20 sec,41.2,8.9
Round 7
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Northern Virginia Vandals,Tyler Lockett WR | LV,,35 sec,162.9,100.2
2,Baltimore Ragin' Asians,Brandon Aiyuk WR | SF ,,24 sec,238.1,179.8
3,Dr Evil,James Cook RB | BUF ,,10 sec,234.1,154.4
4,Iowa Ice,Christian Kirk WR | SF ,,16 sec,123.8,42.5
5,Espanola Hornets,Dalvin Cook RB | ,,54 sec,37.5,0.0
6,Tempe Boozehounds,Mike Evans WR | SF ,,11 sec,274.0,223.7
7,Oakland Blue Meanies,D'Andre Swift RB | CHI,,48 sec,189.4,140.1
8,Westside Shadows,Anthony Richardson QB | IND ,,31 sec,79.4,56.3
9,Springfield Psycho Chickens,Jahan Dotson WR | ATL,,17 sec,100.3,10.2
10,Las Vegas Lechers,Michael Thomas WR | ,,19 sec,70.3,0.0
11,Tulsa Trailer Trash,Brandin Cooks WR | BUF,,26 sec,154.5,51.4
12,Roswell Aliens,Brian Robinson Jr. RB | ATL ,,51 sec,182.1,38.3
Round 8
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Roswell Aliens,Deshaun Watson QB | CLE ,,52 sec,99.7,62.1
2,Tulsa Trailer Trash,AJ Dillon RB | CAR,,37 sec,106.6,10.5
3,Las Vegas Lechers,Courtland Sutton WR | DEN ,,15 sec,163.7,112.6
4,Springfield Psycho Chickens,Marquise Brown WR | PHI ,,21 sec,109.8,60.5
5,Westside Shadows,Gabe Davis WR | BUF,,28 sec,140.1,19.0
6,Oakland Blue Meanies,Tua Tagovailoa QB | ATL ,,55 sec,336.1,268.4
7,Tempe Boozehounds,Evan Engram TE | DEN,,39 sec,175.3,113.9
8,Espanola Hornets,Derek Carr QB | NO ,,1 min 24 sec,283.7,69.0
9,Iowa Ice,Isiah Pacheco RB | DET ,,6 sec,253.6,155.0
10,Dr Evil,Jordan Addison WR | MIN ,,32 sec,186.3,46.0
11,Baltimore Ragin' Asians,Jamaal Williams RB | NO,,9 sec,51.8,9.1
12,Northern Virginia Vandals,Antonio Gibson RB | NE,,35 sec,105.4,0.0
Round 9
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Northern Virginia Vandals,Michael Pittman WR | PIT ,,4 sec,196.7,149.3
2,Baltimore Ragin' Asians,Zay Flowers WR | BAL ,,7 sec,194.0,34.2
3,Dr Evil,Kirk Cousins QB | LV ,,21 sec,177.5,177.5
4,Iowa Ice,Pat Freiermuth TE | PIT ,,59 sec,70.9,7.5
5,Espanola Hornets,Darnell Mooney WR | NYG,,1 min 9 sec,63.4,13.3
6,Tempe Boozehounds,Dak Prescott QB | DAL ,,35 sec,424.1,207.2
7,Oakland Blue Meanies,David Njoku TE | LAC ,,5 sec,175.5,23.8
8,Westside Shadows,Jaylen Warren RB | PIT ,,40 sec,174.8,0.0
9,Springfield Psycho Chickens,Zach Charbonnet RB | SEA ,,15 sec,90.1,1.6
10,Las Vegas Lechers,Raheem Mostert RB | LV ,,8 sec,260.0,155.0
11,Tulsa Trailer Trash,Aaron Rodgers QB | PIT ,,8 sec,0.0,0.0
12,Roswell Aliens,Daniel Jones QB | IND,,48 sec,66.8,11.7
Round 10
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Roswell Aliens,Cowboys DST | DAL ,,38 sec,144.0,137.0
2,Tulsa Trailer Trash,Eagles DST | PHI ,,16 sec,90.0,70.0
3,Las Vegas Lechers,Dalton Schultz TE | HOU ,,15 sec,139.0,1.5
4,Springfield Psycho Chickens,Jaxon Smith-Njigba WR | SEA,,16 sec,118.3,0.0
5,Westside Shadows,Geno Smith QB | NYJ ,,24 sec,266.7,10.2
6,Oakland Blue Meanies,Elijah Moore WR | PHI ,,26 sec,108.9,5.6
7,Tempe Boozehounds,Elijah Mitchell RB | PHI ,,46 sec,52.7,0.0
8,Espanola Hornets,Saints DST | NO ,,12 sec,110.0,104.0
9,Iowa Ice,Jared Goff QB | DET ,,36 sec,397.4,298.5
10,Dr Evil,Tyler Higbee TE | LAR,,4 sec,85.0,9.1
11,Baltimore Ragin' Asians,Dalton Kincaid TE | BUF ,,19 sec,135.2,44.2
12,Northern Virginia Vandals,Treylon Burks WR | WAS,,12 sec,32.2,0.0
Round 11
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Northern Virginia Vandals,Skyy Moore WR | GB,,19 sec,43.2,0.0
2,Baltimore Ragin' Asians,Samaje Perine RB | CIN,,15 sec,98.3,0.0
3,Dr Evil,Steelers DST | PIT ,,4 sec,110.0,99.0
4,Iowa Ice,Russell Wilson QB | NYG,,1 sec,292.3,17.7
5,Espanola Hornets,Blake Grupe K | IND,,60 sec,130.0,114.0
6,Tempe Boozehounds,49ers DST | SF ,,16 sec,121.0,44.0
7,Oakland Blue Meanies,Bills DST | BUF ,,9 sec,126.0,108.0
8,Westside Shadows,Ravens DST | BAL ,,16 sec,143.0,9.0
9,Springfield Psycho Chickens,Jets DST | NYJ ,,23 sec,122.0,108.0
10,Las Vegas Lechers,Ezekiel Elliott RB | ,,15 sec,150.0,0.0
11,Tulsa Trailer Trash,Romeo Doubs WR | NE ,,51 sec,179.3,30.1
12,Roswell Aliens,Justin Tucker K | BAL,,6 sec,161.0,143.0
Round 12
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Roswell Aliens,De'Von Achane RB | MIA ,,36 sec,182.7,114.9
2,Tulsa Trailer Trash,Harrison Butker K | KC,,1 min 1 sec,178.0,88.0
3,Las Vegas Lechers,Younghoe Koo K | NYJ,,6 sec,123.0,118.0
4,Springfield Psycho Chickens,Greg Dulcich TE | MIA ,,40 sec,4.0,3.2
5,Westside Shadows,Quentin Johnston WR | LAC ,,16 sec,75.0,0.0
6,Oakland Blue Meanies,Evan McPherson K | CIN,,9 sec,118.0,40.0
7,Tempe Boozehounds,Rashod Bateman WR | BAL ,,27 sec,66.6,0.0
8,Espanola Hornets,Tyler Boyd WR | TEN,,21 sec,111.3,58.8
9,Iowa Ice,Cameron Dicker K | LAC ,,5 sec,128.0,5.0
10,Dr Evil,Tyler Bass K | BUF ,,12 sec,134.0,64.0
11,Baltimore Ragin' Asians,Daniel Carlson K | LV,,15 sec,110.0,42.0
12,Northern Virginia Vandals,Jason Sanders K | NYJ,,34 sec,131.0,71.0
Round 13
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Northern Virginia Vandals,Broncos DST | DEN ,,19 sec (4 min 29 sec),94.0,6.0
2,Baltimore Ragin' Asians,Patriots DST | NE ,,8 sec (5 min 28 sec),82.0,14.0
3,Dr Evil,Roschon Johnson RB | CHI,,14 sec (3 min 1 sec),85.1,0.0
4,Iowa Ice,Dolphins DST | MIA ,,29 sec (3 min 45 sec),124.0,64.0
5,Espanola Hornets,Juwan Johnson TE | NO ,,20 sec (10 min 0 sec),79.3,0.0
6,Tempe Boozehounds,Jake Elliott K | PHI,,9 sec (5 min 6 sec),138.0,131.0
7,Oakland Blue Meanies,Lions DST | DET ,,8 sec (5 min 15 sec),89.0,7.0
8,Westside Shadows,Greg Joseph K | LV,,7 sec (6 min 15 sec),108.0,0.0
9,Springfield Psycho Chickens,Riley Patterson K | MIA,,32 sec (5 min 37 sec),91.0,11.0
10,Las Vegas Lechers,Jaguars DST | JAC ,,12 sec (2 min 33 sec),98.0,3.0
11,Tulsa Trailer Trash,Rashaad Penny RB | ,,21 sec (7 min 4 sec),4.3,0.0
12,Roswell Aliens,JuJu Smith-Schuster WR | NYG ,,6 sec (7 min 29 sec),46.5,0.0
