Round 1
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
11,Roswell Aliens,Khalil Herbert RB | SF ,,38 sec,103.5,0.0
12,Santa Fe Southsiders,George Pickens WR | DAL,,47 sec,185.5,103.7
Round 7
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Santa Fe Southsiders,Christian Kirk WR | SF ,,28 sec,123.8,63.1
2,Roswell Aliens,Dak Prescott QB | DAL ,,31 sec,424.1,316.7
3,Muscle Beach,D'Andre Swift RB | CHI,,44 sec,189.4,180.0
4,Fantasy Reaper,Dallas Goedert TE | PHI ,,7 sec,116.9,105.9
5,Espanola chili,Michael Thomas WR | ,,26 sec,70.3,35.2
6,Colorado Caribou,Javonte Williams RB | DAL,,24 sec,157.9,27.7
7,Deer Valley Vandals,Chris Godwin WR | TB ,,20 sec,186.2,39.6
8,Shmickle the Pickle,Isiah Pacheco RB | DET ,,58 sec,253.6,185.8
9,Hawks,Zay Flowers WR | BAL ,,9 sec,194.0,33.8
10,Jew Breez,Diontae Johnson WR | CLE,,6 sec,140.0,2.2
11,Saucy Sheriff ,Mike Evans WR | SF ,,29 sec,274.0,199.1
12,Dewstruction,Dalton Kincaid TE | BUF ,,36 sec,135.2,57.5
Round 8
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Dewstruction,Dalvin Cook RB | ,,57 sec,37.5,5.1
2,Saucy Sheriff ,Brian Robinson Jr. RB | ATL ,,5 sec,182.1,62.8
3,Jew Breez,Jahan Dotson WR | ATL,,42 sec,100.3,6.5
4,Hawks,Raheem Mostert RB | LV ,,7 sec,260.0,164.9
5,Shmickle the Pickle,Terry McLaurin WR | WAS ,,47 sec,169.7,20.8
6,Deer Valley Vandals,AJ Dillon RB | CAR,,29 sec,106.6,34.8
7,Colorado Caribou,Jerry Jeudy WR | CLE,,13 sec,114.8,32.3
8,Espanola chili,Jamaal Williams RB | NO,,34 sec,51.8,0.0
9,Fantasy Reaper,Zach Charbonnet RB | SEA ,,4 sec,90.1,0.0
10,Muscle Beach,Courtland Sutton WR | DEN ,,19 sec,163.7,69.4
11,Roswell Aliens,Jordan Addison WR | MIN ,,1 min 18 sec,186.3,104.9
12,Santa Fe Southsiders,De'Von Achane RB | MIA ,,8 sec,182.7,91.1
Round 9
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Santa Fe Southsiders,Trevor Lawrence QB | JAC ,,7 sec,309.3,193.0
2,Roswell Aliens,Brandin Cooks WR | BUF,,53 sec,154.5,60.2
3,Muscle Beach,Allen Lazard WR | NYJ,,9 sec,48.6,2.8
4,Fantasy Reaper,Quentin Johnston WR | LAC ,,14 sec,75.0,0.0
5,Espanola chili,Derek Carr QB | NO ,,55 sec,283.7,32.7
6,Colorado Caribou,Antonio Gibson RB | NE,,4 sec,105.4,0.0
7,Deer Valley Vandals,Jaxon Smith-Njigba WR | SEA,,46 sec,118.3,0.0
8,Shmickle the Pickle,David Njoku TE | LAC ,,9 sec,175.5,100.8
9,Hawks,49ers DST | SF ,,18 sec,121.0,104.0
10,Jew Breez,Gabe Davis WR | BUF,,7 sec,140.1,12.3
11,Saucy Sheriff ,Eagles DST | PHI ,,1 min 41 sec,90.0,41.0
12,Dewstruction,Justin Tucker K | BAL,,9 sec,161.0,45.0
Round 10
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Dewstruction,Steelers DST | PIT ,,50 sec,110.0,42.0
2,Saucy Sheriff ,Cameron Dicker K | LAC ,,7 sec,128.0,81.0
3,Jew Breez,Jaylen Warren RB | PIT ,,8 sec,174.8,16.4
4,Hawks,Odell Beckham Jr. WR | NYG,,1 min 14 sec,96.4,0.0
5,Shmickle the Pickle,Treylon Burks WR | WAS,,13 sec,32.2,0.0
6,Deer Valley Vandals,Michael Pittman WR | PIT ,,6 sec,196.7,134.0
7,Colorado Caribou,Marquise Brown WR | PHI ,,42 sec,109.8,51.8
8,Espanola chili,Alec Pierce WR | IND ,,1 min 31 sec,79.4,0.0
9,Fantasy Reaper,Cowboys DST | DAL ,,23 sec,144.0,6.0
10,Muscle Beach,Aaron Rodgers QB | PIT ,,3 sec,0.0,0.0
11,Roswell Aliens,Ravens DST | BAL ,,35 sec,143.0,106.0
12,Santa Fe Southsiders,Greg Dulcich TE | MIA ,,5 sec,4.0,3.2
Round 11
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Santa Fe Southsiders,Saints DST | NO ,,42 sec,110.0,24.0
2,Roswell Aliens,Pat Freiermuth TE | PIT ,,39 sec,70.9,6.8
3,Muscle Beach,Sam LaPorta TE | DET ,,9 sec,230.4,151.3
4,Fantasy Reaper,Harrison Butker K | KC,,8 sec,178.0,54.0
5,Espanola chili,Matt Gay K | LV ,,33 sec,134.0,125.0
6,Colorado Caribou,Jared Goff QB | DET ,,30 sec,397.4,24.6
7,Deer Valley Vandals,Daniel Jones QB | IND,,7 sec,66.8,2.1
8,Shmickle the Pickle,Jets DST | NYJ ,,1 min 12 sec,122.0,103.0
9,Hawks,Daniel Carlson K | LV,,6 sec,110.0,9.0
10,Jew Breez,Tyler Higbee TE | LAR,,10 sec,85.0,4.5
11,Saucy Sheriff ,JuJu Smith-Schuster WR | NYG ,,5 sec,46.5,5.3
12,Dewstruction,Dalton Schultz TE | HOU ,,6 sec,139.0,47.3
Round 12
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Dewstruction,Russell Wilson QB | NYG,,38 sec,292.3,17.7
2,Saucy Sheriff ,Rashaad Penny RB | ,,46 sec,4.3,0.0
3,Jew Breez,Bills DST | BUF ,,5 sec,126.0,13.0
4,Hawks,Cole Kmet TE | CHI,,17 sec,144.6,1.9
5,Shmickle the Pickle,Kenny Pickett QB | CAR,,7 sec,132.1,0.0
6,Deer Valley Vandals,Tyler Bass K | BUF ,,4 sec,134.0,15.0
7,Colorado Caribou,Jake Elliott K | PHI,,7 sec,138.0,131.0
8,Espanola chili,Noah Fant TE | NO,,1 min 51 sec,57.4,7.6
9,Fantasy Reaper,Elijah Mitchell RB | PHI ,,10 sec,52.7,0.0
10,Muscle Beach,Patriots DST | NE ,,16 sec,82.0,34.0
11,Roswell Aliens,Evan McPherson K | CIN,,30 sec,118.0,15.0
12,Santa Fe Southsiders,*Gerald Everett TE | CHI,,0 sec,85.6,2.8
Round 13
Pick,Team,Player,Elig,Elapsed Time,Total Fpts,Active Fpts,
1,Santa Fe Southsiders,*Younghoe Koo K | NYJ,,0 sec (3 min 41 sec),123.0,77.0
2,Roswell Aliens,Anthony Richardson QB | IND ,,41 sec (9 min 48 sec),79.4,56.3
3,Muscle Beach,Jason Sanders K | NYJ,,10 sec (5 min 38 sec),131.0,57.0
4,Fantasy Reaper,Rashod Bateman WR | BAL ,,5 sec (2 min 22 sec),66.6,0.0
5,Espanola chili,Colts DST | IND ,,31 sec (11 min 21 sec),114.0,31.0
6,Colorado Caribou,Jaguars DST | JAC ,,3 sec (3 min 28 sec),98.0,3.0
7,Deer Valley Vandals,Broncos DST | DEN ,,4 sec (5 min 51 sec),94.0,6.0
8,Shmickle the Pickle,Brandon McManus K | GB,,12 sec (6 min 44 sec),125.0,21.0
9,Hawks,Roschon Johnson RB | CHI,,23 sec (5 min 12 sec),85.1,0.0
10,Jew Breez,Jason Myers K | SEA ,,5 sec (3 min 29 sec),138.0,51.0
11,Saucy Sheriff ,Geno Smith QB | NYJ ,,6 sec (5 min 49 sec),266.7,27.7
12,Dewstruction,Skyy Moore WR | GB,,25 sec (6 min 43 sec),43.2,0.0
