Round 1
Pick,Team,Player,Elig,Elapsed Time,
2,Northern Virginia Vandals,Justin Tucker K | BAL,,17 sec
3,Espanola Hornets,Blake Grupe K | IND,,4 sec
4,Iowa Ice,49ers DST | SF ,,6 sec
5,Roswell Aliens,Justin Herbert QB | LAC ,,37 sec
6,Westside Shadows,Younghoe Koo K | NYJ,,5 sec
7,Tempe Boozehounds,Matthew Stafford QB | LAR,,1 min 15 sec
8,Las Vegas Lechers,Deshaun Watson QB | CLE ,,12 sec
9,Springfield Psycho Chickens,Bills DST | BUF ,,6 sec
10,Baltimore Ragin' Asians,Chiefs DST | KC ,,10 sec
11,Dr Evil,Steelers DST | PIT ,,12 sec
12,Tulsa Trailer Trash,Jake Elliott K | PHI,,6 sec
Round 13
Pick,Team,Player,Elig,Elapsed Time,
1,Tulsa Trailer Trash,Ray Davis RB | BUF ,,32 sec (5 min 33 sec)
2,Dr Evil,Ka'imi Fairbairn K | HOU ,,11 sec (4 min 15 sec)
3,Baltimore Ragin' Asians,Jason Sanders K | NYJ,,8 sec (6 min 14 sec)
4,Springfield Psycho Chickens,Jason Myers K | SEA ,,14 sec (3 min 49 sec)
5,Las Vegas Lechers,Matt Prater K | BUF,,18 sec (3 min 10 sec)
6,Tempe Boozehounds,Jake Moody K | WAS ,,1 min 43 sec (10 min 23 sec)
7,Westside Shadows,Blake Corum RB | LAR,,7 sec (3 min 48 sec)
8,Roswell Aliens,Eagles DST | PHI ,,21 sec (6 min 24 sec)
9,Iowa Ice,Tyler Bass K | BUF ,,3 sec (6 min 44 sec)
10,Espanola Hornets,Colts DST | IND ,,4 sec (5 min 8 sec)
11,Northern Virginia Vandals,Texans DST | HOU ,,22 sec (5 min 29 sec)
12,Oakland Blue Meanies,Romeo Doubs WR | NE ,,13 sec (3 min 4 sec)
